Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 01:47:19.881,114299.5,0.001,BTCUSDT
2025-09-30 01:47:19.881,114299.5,0.001,BTCUSDT
2025-09-30 01:47:19.881,114299.5,0.001,BTCUSDT
2025-09-30 01:47:19.881,114299.5,0.002,BTCUSDT
2025-09-30 01:47:19.881,114299.1,0.002,BTCUSDT
2025-09-30 01:47:19.881,114298.9,0.002,BTCUSDT
2025-09-30 01:47:19.881,114298.8,0.001,BTCUSDT
2025-09-30 01:47:19.881,114298.8,0.036,BTCUSDT
2025-09-30 01:47:19.885,114298.8,0.005,BTCUSDT
2025-09-30 01:47:19.910,114298.8,0.001,BTCUSDT
2025-09-30 01:47:19.923,114298.7,0.1,BTCUSDT
2025-09-30 01:47:20.293,114298.7,0.038,BTCUSDT
2025-09-30 01:47:20.293,114298.7,0.001,BTCUSDT
2025-09-30 01:47:20.293,114298.7,0.004,BTCUSDT
2025-09-30 01:47:20.469,114298.7,0.002,BTCUSDT
2025-09-30 01:47:20.849,114298.7,0.003,BTCUSDT
